id,price,price_m,area,room,year,loc,url,offer,seller,addons,market,floor,floor_count,seller_type,base_year
ID4kE7d,503499,10805,46.6,2,0,"Wrocław, Swojczyce, ul. Marca Polo",https://www.otodom.pl/pl/oferta/ID4kE7d,2 pokojowe mieszkanie w prestiżowej dzielnicy!,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,2,5,Biuro nieruchomości,2023
ID4iNtZ,864012,13350,64.72,3,0,"Wrocław, Ołbin, ul. Stefana Żeromskiego",https://www.otodom.pl/pl/oferta/ID4iNtZ,3-pokojowy apartament inwestycyjny 64m2,INWESTGRUPA,0,0,4,5,Deweloper,2023
ID4kEaK,395064,8850,44.64,2,0,"Wrocław, Brochów, ul. Boiskowa",https://www.otodom.pl/pl/oferta/ID4kEaK,"2 pokoje, bezpośrednio, bez podatku, przy parku!",Wolfin,brak informacji,pierwotny,1,3,Biuro nieruchomości,2023
ID4kEaV,484800,9192,52.74,2,1930,"Wrocław, Karłowice, al. Jana Kasprowicza",https://www.otodom.pl/pl/oferta/ID4kEaV,"Idealna lokalizacja!Rozkładowe,2 pok. z parkingiem",Wro Nieruchomości,"piwnica, pom. użytkowe",wtórny,1,2,Biuro nieruchomości,2023
ID4kE9w,1118800,11920,93.86,3,0,"Wrocław, Stare Miasto, ul. Oławska",https://www.otodom.pl/pl/oferta/ID4kE9w,2 mieszkania Oławska Najem krótkoterminowy,KONCEPT Nieruchomości,piwnica,wtórny,3,4,Biuro nieruchomości,2023
ID4kqvy,365000,13519,27.0,1,1975,"Grabiszyn, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kqvy,Ul Grabiszyńska/Kawalerka po remoncie 27 m2,Fuks Nieruchomości,brak informacji,wtórny,4,14,Biuro nieruchomości,2023
ID4eEx1,460800,8450,54.53,3,0,"Wrocław, Psie Pole, ul. Nowogródzka",https://www.otodom.pl/pl/oferta/ID4eEx1,3-pokojowe mieszkanie 54m2 + 2 ogródki,Milart,0,0,parter,2,Deweloper,2023
ID4iygg,661648,14229,46.5,2,2022,"Wrocław, Stare Miasto, ul. Jęczmienna",https://www.otodom.pl/pl/oferta/ID4iygg,Nowe Mieszkanie Jęczmienna 18 | M/3/3,Town-House,brak informacji,pierwotny,3,4,Deweloper,2023
ID4iZ8J,435000,8614,50.5,3,1976,"Wrocław, Różanka, ul. Bezpieczna",https://www.otodom.pl/pl/oferta/ID4iZ8J,3 POK! Rozkład! Winda! Balkon! Miejskie C.O,Oferta Prywatna,"piwnica, oddzielna kuchnia",wtórny,9,11,Oferta Prywatna,2023
ID4kykw,398000,12134,32.8,2,1975,"Wrocław, Krzyki, Wielka / Komandorska",https://www.otodom.pl/pl/oferta/ID4kykw,"Mieszkanie 2 pokoje , ul Komandorska/Wielka",Oferta Prywatna,"piwnica, oddzielna kuchnia",wtórny,10,10,Oferta Prywatna,2023
ID4knD5,739000,9111,81.11,4,0,"Wrocław, Psie Pole, ul. Emila Zegadłowicza",https://www.otodom.pl/pl/oferta/ID4knD5,"4 pokoje po remoncie, wysoki standard, Wrocław",PÓŁNOC Nieruchomości Głogów,"piwnica, pom. użytkowe",wtórny,3,10,Biuro nieruchomości,2023
ID4kE9m,414724,10473,39.6,2,0,"Wrocław, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4kE9m,"OKAZJA 2 miejsca garażowe w cenie 0% prowizji, pcc",Lokum Marzeń,brak informacji,pierwotny,3,5,Biuro nieruchomości,2023
ID4kmq4,509000,10814,47.07,2,2015,"Wrocław, Maślice, al. Śliwowa",https://www.otodom.pl/pl/oferta/ID4kmq4,"47,07 m2 / 2 pokoje + 55 M ogródek / Maślice",Novo Nieruchomości,oddzielna kuchnia,wtórny,parter,2,Biuro nieruchomości,2023
ID4k6v1,1689000,10236,165.0,4,2018,"Wrocław, Partynice, ul. Agrestowa",https://www.otodom.pl/pl/oferta/ID4k6v1,Bezpośrednio 4 pokoje | funkcjonalne | duży ogród,Oferta Prywatna,"dwupoziomowe, pom. użytkowe",wtórny,parter,no data,Oferta Prywatna,2023
ID4kfwE,539000,7915,68.1,3,1980,"Gądów Mały, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kfwE,Ul Strzegomska/3pokoje/68m2/rozkładowe/dwustronne,Fuks Nieruchomości,"piwnica, pom. użytkowe",wtórny,7,8,Biuro nieruchomości,2023
ID4ktOA,399999,8163,49.0,3,1930,"Wrocław, Księże Małe, ul. Katowicka",https://www.otodom.pl/pl/oferta/ID4ktOA,Mieszkanie 3 pokoje Księżę Małe Wrocław,Brand Blu Nieruchomości,piwnica,wtórny,2,3,Biuro nieruchomości,2023
ID4kE7g,597293,11014,54.23,3,0,"Wrocław, Swojczyce, ul. Marca Polo",https://www.otodom.pl/pl/oferta/ID4kE7g,Nad Odrą | 3 Pokoje | Spokojna Okolica,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,1,5,Biuro nieruchomości,2023
ID4kE5z,489100,9057,54.0,2,0,"Wrocław, Fabryczna, Pilczyce",https://www.otodom.pl/pl/oferta/ID4kE5z,2 osobne pokoje / blisko Aow / balkon i piwnica,A.M. NIERUCHOMOŚCI IZABELA MATEUSZUK,piwnica,wtórny,8,10,Biuro nieruchomości,2023
ID4gcCX,669300,14550,46.0,2,2016,"Swojczyce, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4gcCX,2-pokojowe mieszkanie na sprzedaż Olimpia Port,Oferta Prywatna,oddzielna kuchnia,wtórny,2,4,Oferta Prywatna,2023
ID4izkJ,506399,13260,38.19,1,2022,"Wrocław, Stare Miasto, ul. Jęczmienna",https://www.otodom.pl/pl/oferta/ID4izkJ,Nowe Mieszkanie Jęczmienna 18 | M/0/1,Town-House,brak informacji,pierwotny,parter,4,Deweloper,2023
ID4kEbL,403393,10082,40.01,2,0,"Jagodno, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kEbL,SUPER OKAZJA| balkon|garderoba|2 miejsca w hali,Lokum Marzeń,brak informacji,pierwotny,2,5,Biuro nieruchomości,2023
ID4gDn1,1788999,12843,139.3,5,0,"Wrocław, Szczepin, ul. Portowa",https://www.otodom.pl/pl/oferta/ID4gDn1,5-pokojowe mieszkanie 139m2 + taras Bez Prowizji,Lokum Deweloper,0,0,5,9,Deweloper,2023
ID4jz9Y,615000,15174,40.53,2,2021,"Wrocław, Fabryczna, ul. Legnicka",https://www.otodom.pl/pl/oferta/ID4jz9Y,"Gotowiec inwestycyjny, dwie kawalerki, Legnicka",Sky Nieruchomości Sp. z o.o.,brak informacji,wtórny,7,10,Biuro nieruchomości,2023
ID4k2L2,395000,10676,37.0,2,2011,"Wrocław, Krzyki, ul. Opolska 119b",https://www.otodom.pl/pl/oferta/ID4k2L2,Mieszkanie dwupokojowe rozkładowe bez pośredników,Oferta Prywatna,oddzielna kuchnia,wtórny,2,4,Oferta Prywatna,2023
ID4fvLm,549392,10726,51.22,2,0,"Wrocław, Żerniki, ul. Macieja Przybyły",https://www.otodom.pl/pl/oferta/ID4fvLm,2-pokojowe mieszkanie 51m2 + balkon,Blue Forest Development,0,0,1,2,Deweloper,2023
ID4i28e,525000,9047,58.03,3,1970,"Wrocław, Huby, ul. Paczkowska",https://www.otodom.pl/pl/oferta/ID4i28e,3 pokojowe | Huby | ul. Paczkowska,Złote Klucze,"piwnica, oddzielna kuchnia",wtórny,4,4,Biuro nieruchomości,2023
ID4kEcf,408193,8650,47.19,3,0,"Wrocław, Krzyki, ul. Boiskowa",https://www.otodom.pl/pl/oferta/ID4kEcf,Nowe super 3 pokoje bezpośrednio przy parku !!!,Wolfin,brak informacji,pierwotny,1,3,Biuro nieruchomości,2023
ID4kE6i,595000,10439,57.0,2,2017,"Wrocław, Brochów, ul. Syjamska",https://www.otodom.pl/pl/oferta/ID4kE6i,Mieszkanie dla rodziny albo pary / Brochów,PRATUM nieruchomości,brak informacji,wtórny,2,3,Biuro nieruchomości,2023
ID4k6AD,629999,9692,65.0,3,1995,"Wrocław, Huby, ul. Otmuchowska",https://www.otodom.pl/pl/oferta/ID4k6AD,Wrocław Centrum mieszkanie 3 pokoje BEZ PROWIZJI!!,Oferta Prywatna,piwnica,wtórny,1,4,Oferta Prywatna,2023
ID4kigu,352000,8691,40.5,2,2022,"Maślice, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kigu,"Ok ul Maślickiej/40,50m2/Stan Deweloperski/2022r.",Fuks Nieruchomości,brak informacji,wtórny,1,2,Biuro nieruchomości,2023
ID4kzzF,769000,17477,44.0,2,2013,"Wrocław, Krzyki, ul. Ślężna 116b",https://www.otodom.pl/pl/oferta/ID4kzzF,Nowoczesne mieszkanie w centrum Wrocławia,Oferta Prywatna,dwupoziomowe,wtórny,5,7,Oferta Prywatna,2023
ID4cT0X,825436,13199,62.54,3,0,"Wrocław, Szczepin, ul. Portowa",https://www.otodom.pl/pl/oferta/ID4cT0X,3-pokojowe mieszkanie 62m2 + 2 balkony,Lokum Deweloper,0,0,4,9,Deweloper,2023
ID4hed9,755387,6790,111.25,4,2022,"Wrocław, Lipa Piotrowska, ul. Kminkowa",https://www.otodom.pl/pl/oferta/ID4hed9,Ustawne mieszkanie | Kminkowa Zachód B8/1/0 +garaż,PBO DACH BUD SP. Z O.O.,brak informacji,pierwotny,parter,no data,Deweloper,2023
ID4kDPY,549000,14316,38.35,2,1980,"Wrocław, Karłowice, ul. Piotra Czajkowskiego",https://www.otodom.pl/pl/oferta/ID4kDPY,"2 pokoje, 38 mkw, rozkładowe, balkon, piwnica,",Oferta Prywatna,"piwnica, oddzielna kuchnia",wtórny,2,4,Oferta Prywatna,2023
ID4kE9p,599000,9852,60.8,3,1980,"Wrocław, Gądów Mały, ul. Stefana Drzewieckiego",https://www.otodom.pl/pl/oferta/ID4kE9p,Słoneczne Mieszkanie 3 Pok. Dla Rodziny. Gądów.,SDP Nieruchomości,piwnica,wtórny,7,10,Biuro nieruchomości,2023
ID4jstc,419000,9089,46.1,3,0,"Grabiszyn, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4jstc,Ul Ołowiana/3pokoje/46m2/2stronne/komórka/balkon f,Fuks Nieruchomości,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,4,6,Biuro nieruchomości,2023
ID4kE9S,413663,10383,39.84,2,0,"Wrocław, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4kE9S,OKAZJA info w opisie|garderoba|balkon BEZ PROWIZJI,Lokum Marzeń,brak informacji,pierwotny,3,5,Biuro nieruchomości,2023
ID4kBZh,539000,9963,54.1,3,1974,"Wrocław, Fabryczna, Popowice, Białowieska",https://www.otodom.pl/pl/oferta/ID4kBZh,Mieszkanie Wrocław / Popowice / Białowieska,Oferta Prywatna,"piwnica, oddzielna kuchnia",wtórny,1,4,Oferta Prywatna,2023
ID4kwMJ,465000,10629,43.75,2,2006,"Wrocław, Karłowice, ul. Henryka Michała Kamieńskiego",https://www.otodom.pl/pl/oferta/ID4kwMJ,"Kamieńskiego, 44m2, 2 pok., 2006r. , taras 25m2,",EQUUS Wioletta Kuska,brak informacji,wtórny,parter,4,Biuro nieruchomości,2023
ID4fmE3,399999,8511,47.0,2,0,"Nadodrze, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4fmE3,OKAZIA!BEZ PROWIZJI. Blisko rynku. 47m po remoncie,Oferta Prywatna,"piwnica, oddzielna kuchnia",wtórny,3,4,Oferta Prywatna,2023
ID4cSY0,438153,9406,46.58,2,0,"Wrocław, Psie Pole, ul. Odolanowska",https://www.otodom.pl/pl/oferta/ID4cSY0,2-pokojowe mieszkanie 46m2 + loggia Bez Prowizji,Lokum Deweloper,0,0,1,4,Deweloper,2023
ID4kbya,699000,10527,66.4,3,2022,"Wrocław, Stabłowice, ul. Jodłowicka",https://www.otodom.pl/pl/oferta/ID4kbya,Nowoczesny Apartament 3 pokoje Wrocław Stabłowice,Oferta Prywatna,brak informacji,wtórny,3,4,Oferta Prywatna,2023
ID4kfg9,850000,8906,95.44,2,1935,"Wrocław, Stare Miasto, ul. Joachima Lelewela",https://www.otodom.pl/pl/oferta/ID4kfg9,Mieszkanie 2 pokojowe Wrocław ulica Lelewela,Oferta Prywatna,piwnica,wtórny,1,3,Oferta Prywatna,2023
ID4h8z4,670000,11913,56.24,3,2016,"Wrocław, Fabryczna, ul. Stefana Drzewieckiego",https://www.otodom.pl/pl/oferta/ID4h8z4,Nowa niższa cena/Pod wynajem/Tramwaj,Nieruchomości Wieluński,piwnica,wtórny,7,10,Biuro nieruchomości,2023
ID4kwNu,645000,8986,71.78,3,1890,"Wrocław, Stare Miasto, ul. Stawowa",https://www.otodom.pl/pl/oferta/ID4kwNu,"Stawowa, 3 pok., 72m2, parter,na biuro, kancelarię",EQUUS Wioletta Kuska,"piwnica, oddzielna kuchnia",wtórny,parter,4,Biuro nieruchomości,2023
ID4kbgw,465000,8774,53.0,2,2011,"Wrocław, Psie Pole, ul. Wilanowska",https://www.otodom.pl/pl/oferta/ID4kbgw,2 Balkony | 2 Pokoje | Zakrzów | Do wprowadzenia,View Estate Biuro Nieruchomości,brak informacji,wtórny,4,5,Biuro nieruchomości,2023
ID4kE1z,465823,8543,54.53,3,0,"Wrocław, Jagodno, ul. Buforowa",https://www.otodom.pl/pl/oferta/ID4kE1z,3 pokoje + balkon / bez PCC/ biuro sprzedaży !,Biuro Sprzedaży Mieszkań,brak informacji,pierwotny,2,no data,Biuro nieruchomości,2023
ID4kf24,514000,10160,50.59,2,0,"Wrocław, Psie Pole, ul. Henryka Michała Kamieńskiego",https://www.otodom.pl/pl/oferta/ID4kf24,Kamieńskiego - po generalnym remoncie.,Oferta Prywatna,brak informacji,wtórny,1,4,Oferta Prywatna,2023
ID4jH1K,673100,10061,66.9,4,0,"Wrocław, Pilczyce, ul. Murarska 52",https://www.otodom.pl/pl/oferta/ID4jH1K,ul. Murarska I 4 pokoje I ogród I cicha okolica,Oferta Prywatna,"piwnica, pom. użytkowe",wtórny,1,2,Oferta Prywatna,2023
ID4k4D4,579000,9981,58.01,3,0,"Borek, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4k4D4,Wrocław Krzyki. 3 pokoje idealne do zamieszkania.,Wolfin,"oddzielna kuchnia, pom. użytkowe",wtórny,7,10,Biuro nieruchomości,2023
ID4khWQ,450000,7567,59.47,2,1903,"Wrocław, Śródmieście, ul. Henryka Sienkiewicza",https://www.otodom.pl/pl/oferta/ID4khWQ,Mieszkanie 2 pokojowe,Oferta Prywatna,piwnica,wtórny,4,4,Oferta Prywatna,2023
ID4kzMb,559000,10164,55.0,3,2011,"Wojszyce, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kzMb,Promocja - BEZ PROWIZJI 0 %,Nowe Lokum,piwnica,wtórny,1,4,Biuro nieruchomości,2023
ID4kE4N,489998,12516,39.15,2,2016,"Krzyki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kE4N,Mała Toskania / mieszkanie z ogródkiem 2 pokojowe,Open Home Group,brak informacji,wtórny,parter,3,Biuro nieruchomości,2023
ID4kDYs,619000,9379,66.0,2,2016,"Muchobór Wielki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kDYs,2/3 pok./parking/balkon/ogródek,Kompas Nieruchomości,"piwnica, dwupoziomowe",wtórny,1,2,Biuro nieruchomości,2023
ID4kE27,619995,10316,60.1,3,1987,"Kozanów, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kE27,Park Zachodni / 3 pok. z tarasem / odnowione,Open Home Group,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,1,11,Biuro nieruchomości,2023
ID4kAGz,515000,9590,53.7,3,2022,"Wrocław, Lipa Piotrowska, ul. Kminkowa",https://www.otodom.pl/pl/oferta/ID4kAGz,Nowe /Komfortowe / Plus Komórka / Bez Pcc,MdM Nieruchomosci,brak informacji,wtórny,2,2,Biuro nieruchomości,2023
ID4juym,771441,12050,64.02,3,0,"ul. Bernarda Belotta Canaletta , Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4juym,3-pokojowy apartament 64m2 + 2 ogródki,Trei Residential,0,0,parter,2,Deweloper,2023
ID4khlD,349797,13739,25.46,1,1975,"Wrocław, Krzyki, ul. Ślężna",https://www.otodom.pl/pl/oferta/ID4khlD,Wyremontowana KAWALERKA Przy Parku Wysoki Standard,Oferta Prywatna,"piwnica, pom. użytkowe",wtórny,1,3,Oferta Prywatna,2023
ID4jjNU,699000,8904,78.5,4,1978,"Wrocław, Różanka, Bezpieczna 10/3",https://www.otodom.pl/pl/oferta/ID4jjNU,4-pokojowe mieszkanie po generalnym remoncie,Oferta Prywatna,"piwnica, oddzielna kuchnia",wtórny,1,10,Oferta Prywatna,2023
ID4jB3S,459000,9623,47.7,2,1982,"Wrocław, Zakrzów, ul. Kasztelańska",https://www.otodom.pl/pl/oferta/ID4jB3S,Sprzedam bezpośrednio mieszkanie 2-pokoje od zaraz,Oferta Prywatna,"piwnica, oddzielna kuchnia",wtórny,2,4,Oferta Prywatna,2023
ID4kDVc,332000,12769,26.0,1,1975,"Wrocław, Stare Miasto, pl. Legionów",https://www.otodom.pl/pl/oferta/ID4kDVc,Kawalerka BEZ POŚREDNIKÓW Pl.Legionów/Grabiszyńska,Oferta Prywatna,oddzielna kuchnia,wtórny,2,no data,Oferta Prywatna,2023
ID4jMhv,2018496,19200,105.13,4,0,"Wrocław, Karłowice, al. Jana Kasprowicza",https://www.otodom.pl/pl/oferta/ID4jMhv,4-pokojowe mieszkanie 105m2 + ogródek Bez Prowizji,Arche,0,0,parter,2,Deweloper,2023
ID4kE28,519998,10369,50.15,2,2011,"Jagodno, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kE28,osiedle IV Pory Roku /2 pok./os. kuchnia + piwnica,Open Home Group,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,3,3,Biuro nieruchomości,2023
ID4kE5i,434998,9886,44.0,2,1980,"Gądów Mały, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kE5i,Gądów - przy Parku Zach. / 2 pokoje + piwnica,Open Home Group,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,2,5,Biuro nieruchomości,2023
ID4kE1d,414724,10473,39.6,2,0,"Wrocław, Jagodno, ul. Buforowa",https://www.otodom.pl/pl/oferta/ID4kE1d,2 pokoje + 2miejsca postojowe OKAZJA! 39 mkw RABAT,Biuro Sprzedaży Mieszkań,brak informacji,pierwotny,2,no data,Biuro nieruchomości,2023
ID4ky2p,799000,15073,53.01,2,2022,"Stare Miasto, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4ky2p,Nowa Manufaktura / Lux / Taras/ 2 Balkony /Bez Pcc,MdM Nieruchomosci,brak informacji,wtórny,8,8,Biuro nieruchomości,2023
ID4kE4M,549995,11677,47.1,2,2008,"Krzyki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kE4M,Krzyki / 2 pokoje z dużym tarasem,Open Home Group,brak informacji,wtórny,2,4,Biuro nieruchomości,2023
ID4jhVk,420000,15000,28.0,1,1959,"Stare Miasto, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4jhVk,"Stare Miasto, wysoki standard,",Pośrednictwo Nieruchomości DZIWOSZ,"piwnica, pom. użytkowe",wtórny,1,4,Biuro nieruchomości,2023
ID4klbW,413000,10533,39.21,2,90,"Wrocław, Psie Pole, ul. Teodora Parnickiego",https://www.otodom.pl/pl/oferta/ID4klbW,★Przytulne ★ dwustronne ★ mieszkanie na Różance★,Dream Home Estate,"piwnica, oddzielna kuchnia",wtórny,4,4,Biuro nieruchomości,2023
ID4kwAt,799000,7727,103.4,4,2020,"Wrocław, Muchobór Wielki, ul. Jurija Gagarina",https://www.otodom.pl/pl/oferta/ID4kwAt,4/5 Pok.|2miejsca park.|cisza i zieleń|100mkw|Lux,Loft Nieruchomości,dwupoziomowe,wtórny,1,1,Biuro nieruchomości,2023
ID4iNu1,787383,13350,58.98,2,0,"Wrocław, Ołbin, ul. Stefana Żeromskiego",https://www.otodom.pl/pl/oferta/ID4iNu1,2-pokojowy apartament inwestycyjny 58m2,INWESTGRUPA,0,0,4,5,Deweloper,2023
ID4kcqW,599000,12595,47.56,3,2020,"Wrocław, Klecina, ul. Dożynkowa",https://www.otodom.pl/pl/oferta/ID4kcqW,( Pl | Ru | Eng ) 3 Pokoje | Nowe Osiedle | Balkon,Glory Estate,brak informacji,wtórny,2,3,Biuro nieruchomości,2023
ID4ko9l,409000,9621,42.51,2,1985,"Wrocław, Krzyki, ul. Ślężna 96",https://www.otodom.pl/pl/oferta/ID4ko9l,kameralne mieszkania przy Parku Skowronim,Oferta Prywatna,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,parter,3,Oferta Prywatna,2023
ID4kDOl,600000,10652,56.33,3,2004,"Wrocław, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4kDOl,Trzy pokojowe mieszkanie | Wrocław - Złotniki,Quattro Nieruchomości Zielińscy,brak informacji,wtórny,1,no data,Biuro nieruchomości,2023
ID4fvLo,543300,10259,52.96,3,0,"Wrocław, Żerniki, ul. Macieja Przybyły",https://www.otodom.pl/pl/oferta/ID4fvLo,3-pokojowe mieszkanie 52m2 + balkon Bezpośrednio,Blue Forest Development,0,0,1,2,Deweloper,2023
ID4kDYF,579500,9500,61.0,3,1995,"Wrocław, Fabryczna, ul. Jerzego Bajana",https://www.otodom.pl/pl/oferta/ID4kDYF,Mieszkanie 3 Pokojowe na Gądowie,Merkury Nieruchomości,"piwnica, oddzielna kuchnia",wtórny,1,9,Biuro nieruchomości,2023
ID4eExf,462210,8307,55.64,2,0,"Wrocław, Psie Pole, ul. Nowogródzka",https://www.otodom.pl/pl/oferta/ID4eExf,2-pokojowe mieszkanie 55m2 + ogródek Bez Prowizji,Milart,0,0,parter,1,Deweloper,2023
ID4kbFf,399500,13141,30.4,1,2013,"Wrocław, Fabryczna, ul. Mączna",https://www.otodom.pl/pl/oferta/ID4kbFf,Kawalerka z miejscem parkingowym na Pilczycach,Oferta Prywatna,pom. użytkowe,wtórny,1,3,Oferta Prywatna,2023
ID4kE2T,513385,10763,47.7,2,0,"Wrocław, Swojczyce, ul. Marca Polo",https://www.otodom.pl/pl/oferta/ID4kE2T,Gotowe Mieszkanie Przy Bulwarze Rzecznym,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,parter,4,Biuro nieruchomości,2023
ID4jSyI,1694800,12269,138.14,7,2023,"Wrocław, Grabiszyn, al. gen. Józefa Hallera",https://www.otodom.pl/pl/oferta/ID4jSyI,Zyskowna inwestycja 7 kawalerek w 1 we Wrocławiu,Oferta Prywatna,brak informacji,pierwotny,5,11,Oferta Prywatna,2023
ID4caYn,442221,8970,49.3,2,0,"Wrocław, Poświętne, ul. Ludwika Kubali",https://www.otodom.pl/pl/oferta/ID4caYn,2-pokojowe mieszkanie 49m2 + ogródek Bezpośrednio,DewelopART,0,0,parter,4,Deweloper,2023
ID4kE2a,438999,9734,45.1,3,2008,"Maślice, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kE2a,Maślice 3 pokoje / balkon piwnica,Open Home Group,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,2,3,Biuro nieruchomości,2023
ID4gvZI,628000,7972,78.78,3,2022,"Wrocław, Wojszyce, ul. Jarosława Iwaszkiewicza",https://www.otodom.pl/pl/oferta/ID4gvZI,"PROMOCJA Iwaszkiewicza, 3 pokoje, 2 poziomy GOTOWE",Oferta Prywatna,dwupoziomowe,pierwotny,2,2,Oferta Prywatna,2023
ID42Ive,578000,10664,54.2,3,2016,"Wrocław, Psie Pole, ul. Pakosławska",https://www.otodom.pl/pl/oferta/ID42Ive,"3 pokojowe 54m2, Poświętne, Bez Pośredników",Oferta Prywatna,pom. użytkowe,wtórny,2,3,Oferta Prywatna,2023
ID4krei,490000,11136,44.0,2,2009,"Wrocław, Jagodno, ul. Ryszarda Wagnera",https://www.otodom.pl/pl/oferta/ID4krei,"2 pokoje, balkon ,oddzielna kuchnia, garaż-komórka",Oferta Prywatna,"oddzielna kuchnia, pom. użytkowe",wtórny,3,3,Oferta Prywatna,2023
ID4cSYB,477981,9267,51.58,3,0,"Wrocław, Psie Pole, ul. Odolanowska",https://www.otodom.pl/pl/oferta/ID4cSYB,3-pokojowe mieszkanie 51m2 + balkon,Lokum Deweloper,0,0,parter,4,Deweloper,2023
ID4jalJ,579000,9650,60.0,4,1980,"Kozanów, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4jalJ,"4 pokojowe mieszkanie z tarasem, I piętro",HOUSE HUNTER,piwnica,wtórny,1,10,Biuro nieruchomości,2023
ID4gxjW,860000,9297,92.5,3,1920,"Borek, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4gxjW,Duże 3 pokojowe mieszkanie w zielonej okolicy,Oferta Prywatna,"piwnica, pom. użytkowe",wtórny,2,3,Oferta Prywatna,2023
ID4cSVU,416959,10741,38.82,2,0,"Wrocław, Psie Pole, ul. Odolanowska",https://www.otodom.pl/pl/oferta/ID4cSVU,2-pokojowe mieszkanie 38m2 + loggia,Lokum Deweloper,0,0,4,4,Deweloper,2023
ID4kE1o,476017,10047,47.38,3,0,"Wrocław, Jagodno, ul. Buforowa",https://www.otodom.pl/pl/oferta/ID4kE1o,Mieszkanie + 2 miejsca postojowe ! GRATIS ! 48mkw,Biuro Sprzedaży Mieszkań,brak informacji,pierwotny,5,no data,Biuro nieruchomości,2023
ID4kE06,593000,14577,40.68,2,2022,"Wrocław, Grabiszyn, Wichrowa",https://www.otodom.pl/pl/oferta/ID4kE06,Planty Racławickie Grabiszyn Wykończone pod klucz,CHATA Agencja Nieruchomości,pom. użytkowe,wtórny,2,4,Biuro nieruchomości,2023
ID4kE26,494995,10532,47.0,2,1982,"Kozanów, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kE26,"Kozanów / 2 pokoje, widok na drzewa/ przy Parku",Open Home Group,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,2,6,Biuro nieruchomości,2023
ID4kE1F,561505,8964,62.64,4,0,"Krzyki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kE1F,62 mkw Biuro Sprzedaży / 4 pokoje RABAT,Biuro Sprzedaży Mieszkań,brak informacji,pierwotny,3,no data,Biuro nieruchomości,2023
ID4k2A6,875000,11076,79.0,4,2008,"Wrocław, Grabiszyn, ul. Manganowa",https://www.otodom.pl/pl/oferta/ID4k2A6,Komfortowe mieszkanie dwupoziomowe centrum bezpo,Oferta Prywatna,"oddzielna kuchnia, dwupoziomowe",wtórny,6,6,Oferta Prywatna,2023
ID4kcbx,545000,9732,56.0,3,1968,"Wrocław, Krzyki, ul. Wielka",https://www.otodom.pl/pl/oferta/ID4kcbx,"Inwestycyjne, Pełen Rozkład , 3 Pokoje",Pośrednictwo Nieruchomości DZIWOSZ,"piwnica, pom. użytkowe",wtórny,2,4,Biuro nieruchomości,2023
ID4iJ02,489000,10188,48.0,2,1965,"Wrocław, Grabiszyn, ul. Stalowa",https://www.otodom.pl/pl/oferta/ID4iJ02,"mieszkanie DLA MŁODYCH, wszystko blisko",HOUSE HUNTER,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,4,4,Biuro nieruchomości,2023
